,nose_scaled_x,nose_scaled_y,nose_score,left_eye_scaled_x,left_eye_scaled_y,left_eye_score,right_eye_scaled_x,right_eye_scaled_y,right_eye_score,left_ear_scaled_x,left_ear_scaled_y,left_ear_score,right_ear_scaled_x,right_ear_scaled_y,right_ear_score,left_shoulder_scaled_x,left_shoulder_scaled_y,left_shoulder_score,right_shoulder_scaled_x,right_shoulder_scaled_y,right_shoulder_score,left_elbow_scaled_x,left_elbow_scaled_y,left_elbow_score,right_elbow_scaled_x,right_elbow_scaled_y,right_elbow_score,left_wrist_scaled_x,left_wrist_scaled_y,left_wrist_score,right_wrist_scaled_x,right_wrist_scaled_y,right_wrist_score,left_hip_scaled_x,left_hip_scaled_y,left_hip_score,right_hip_scaled_x,right_hip_scaled_y,right_hip_score,left_knee_scaled_x,left_knee_scaled_y,left_knee_score,right_knee_scaled_x,right_knee_scaled_y,right_knee_score,left_ankle_scaled_x,left_ankle_scaled_y,left_ankle_score,right_ankle_scaled_x,right_ankle_scaled_y,right_ankle_score,pose
./dataset-for-classification/astavakrasana/7d3dbe093893f96de701c3e28b2b3f9f7d585ff7c8d52fd26bbb9d2e1fdc3384.png,0.1900453,0.07067135,1.2467523,0.2594269,0.008833915,3.227999,0.17496234,0.0,1.3636895,0.42986435,0.05653709,1.7560042,0.17043751,0.005300373,0.20357516,0.6229262,0.37809184,0.12542254,0.16742092,0.23498228,0.12805851,1.0,0.5830388,0.3555036,0.0,0.49646637,0.20024218,0.850679,0.9999999,0.5411136,0.06033182,0.8745582,0.43404773,0.7073907,0.606007,0.10967072,0.42986435,0.66077733,0.065204,0.5942685,0.39929327,0.17617305,0.019607902,0.5724381,0.33643973,1.0,0.5742049,0.104980975,0.06485677,0.8992932,0.32708696,9
./dataset-for-classification/virabhadrasana-ii/e8bb6a912ff8cd313a6cb26b8ee5ed7ffdf16b887482554a5bdc54dfde3e175b.png,0.5946225,0.037537538,1.7590314,0.61220264,0.013513513,2.1488707,0.5698035,0.007507503,1.2644358,0.6411582,0.021021023,1.0348041,0.53567743,0.0,0.99138683,0.6628748,0.17867866,1.071136,0.4963806,0.16966969,0.6694426,0.84384704,0.16516516,1.1466999,0.31127197,0.17717716,2.159421,1.0,0.17867866,1.1039677,0.14374353,0.17867866,1.6957548,0.60082734,0.6576577,0.47211546,0.50982416,0.62012017,0.28142422,0.8024819,0.6516517,1.0424727,0.2761117,0.83483493,0.78249395,0.8076526,1.0,1.0383936,0.0,0.9354354,0.5773136,76
./dataset-for-classification/ananda-balasana/a25d30687cb7d6207b981d1618f9fcef1a057b6c1bf4d47dabccf45095281782.png,0.8906976,0.6848382,1.3714944,0.99767447,0.7393527,1.1667141,1.0,0.7257241,0.9973266,0.97441864,0.94037485,0.80451804,0.98139524,0.943782,0.6610235,0.53023255,1.0,0.036167905,0.6999999,0.86541736,0.066191465,0.4186046,0.55025554,0.70972914,0.4116279,0.54855204,0.5389509,0.0,0.0,0.20865461,0.60697675,0.1362862,0.55543053,0.058139563,0.78705287,0.08370382,0.020930171,0.9744464,0.038241796,0.4395349,0.55195916,0.3289915,0.41395354,0.55025554,0.16427697,0.5813954,0.13458264,0.24834973,0.6023257,0.13458264,0.517783,3
./dataset-for-classification/supta-virasana/76bcae9ecc440209b724ab59928062c112f81e504d581099172e5cbe9f7967df.png,0.25507718,0.049822077,1.1279776,0.24532902,0.0,0.9940836,0.23476848,0.13523133,0.5681775,0.24939075,0.41281146,0.89060646,0.25101545,0.41281146,1.8461351,0.36230707,0.103202835,0.10848461,0.3078798,0.5729538,0.23762442,0.12672624,0.49822068,0.21190906,0.12753859,0.48398584,0.78687006,0.03249391,0.01067616,0.7149695,0.0,0.36298937,0.5007361,0.6896832,0.07473309,0.11089854,0.68887085,0.5765126,0.052221548,0.94557273,0.18505342,0.22126706,1.0,0.9074733,0.07583332,0.7270512,1.0000001,0.07650416,0.714866,0.9964415,0.1564325,56
./dataset-for-classification/supta-padangusthasana/ac3ae72486ba3b350b8aea7aa115b248d16729c40780e49744e45bbec0bb0f02.png,0.058484353,0.6960784,0.7535632,0.049423397,0.70392144,0.8751898,0.043657333,0.7313725,1.1210881,0.0,0.87843144,0.35279238,0.051070847,0.87843144,0.8129555,0.18698518,0.73725486,0.14844039,0.17051072,0.91568637,0.34698313,0.19604614,0.3647059,0.88276744,0.3443163,0.98823535,0.75449455,0.17051072,0.007843107,0.22581765,0.5115321,1.0,0.31812772,0.49752885,0.78627443,0.119758174,0.5181219,0.8549019,0.11354251,0.2051071,0.36078426,0.5096129,0.72981876,0.8509804,0.6282063,0.17215817,0.0,0.4687681,1.0,0.9803922,0.49269864,55
./dataset-for-classification/halasana/e557010c57fda3bf31a12cd3d6270f82e4fa77ce94be3c6ab74a0dfcc89c791a.png,0.23116225,0.22983873,1.2343076,0.19412518,0.3266127,0.3614597,0.19795656,0.3830645,0.42075714,0.2452107,0.81854856,0.83130056,0.2490421,0.81854856,1.3557316,0.37292463,0.74596775,0.046949107,0.5070241,0.8750001,0.12031133,0.7956577,0.8750001,0.41839254,0.798212,0.8669356,0.1365936,0.0,1.0000001,0.122382805,0.038314164,0.9758066,0.026678842,0.6104725,0.0,0.017789885,0.6091953,0.11290312,0.030526401,0.8007663,0.8750001,0.2477635,0.7496807,0.76612914,0.111170694,1.0,0.8387097,0.29738012,0.91187733,0.6935483,0.2341404,29
./dataset-for-classification/paschimottanasana/b82e74b1c70bec1a8f95acb3d3bc5965f3c68f0da94553c9e7f4858c6f7b2735.png,0.6742209,0.3569023,0.517484,0.71388096,0.33501685,0.59074,0.6959395,0.3114478,1.3695776,0.65344656,0.16498314,0.67548174,0.6628895,0.17003368,1.0406451,0.47686493,0.0,0.13701954,0.5155807,0.16835018,0.32308358,0.6468366,0.6144782,0.25737825,0.5580736,0.7811448,0.66532284,0.99527854,0.69360274,0.3240782,0.82341826,1.0,0.47478727,0.0,0.54882157,0.04271832,0.043437198,0.5925926,0.04630501,0.5854579,0.50336695,0.107183285,0.7762039,0.7979799,0.24061961,0.99999994,0.69191915,0.34070328,0.98961276,0.82996637,0.16325007,42
./dataset-for-classification/virabhadrasana-iii/a2cd68831738192fde47e159b6c3dd3df55a9c02584f6a6523f044d8866e38b3.png,0.16297609,0.07505518,1.5619191,0.16829053,0.026490062,5.5049963,0.15146148,0.041942596,1.2412614,0.21523473,0.0044150054,0.94093496,0.21434897,0.0,0.639812,0.27280778,0.07505518,0.5850539,0.24800709,0.21412805,0.31694385,0.12577504,0.19205296,0.8841236,0.14437559,0.29580575,0.5292841,0.0,0.23841059,0.7417261,0.02922941,0.3509934,0.69414395,0.5447299,0.24944815,0.19723311,0.52878654,0.43708605,0.29516146,0.7909655,0.35320085,0.13741468,0.5695306,1.0,0.35797635,0.9991142,0.40618098,0.33231065,1.0000001,0.40397352,0.18548167,77
./dataset-for-classification/adho-mukha-vrksasana/0bdca06a6a3333e0b11c4eba834167599a45facc3f23c0ac01e3abee64145a5e.png,0.936073,0.71641797,0.1923453,0.94977164,0.5880596,0.16809674,0.8904109,0.5880596,0.3135655,0.0,0.99999994,0.042108785,0.0,0.99999994,0.017088607,0.43835616,0.62686545,0.07212323,0.38812783,0.6328358,0.08110452,0.65753424,0.0,0.057684243,0.6666666,0.010447741,0.13359663,0.6757991,0.5462685,0.3407837,0.762557,0.18955213,0.2067006,0.61187214,0.040298402,0.015950825,0.0,0.99999994,0.014278474,0.6073059,0.019402862,0.074453,1.0,0.42835814,0.058064435,0.6757991,0.544776,0.12530133,0.6712328,0.5462685,0.08062156,2
./dataset-for-classification/salamba-sirsasana/993f575fb490513037d9ca4b92e4dc496f38d0a50965fa022d32600c6a7d7302.png,0.70229006,0.94291997,0.24229546,0.3435114,0.9901209,0.15686366,0.38676837,0.9846324,0.043639954,0.3435114,0.98682773,0.12475326,0.6946564,0.97146,0.35893512,0.09414756,0.7716795,0.13301495,0.8575063,0.76948416,0.15082651,0.0,1.0,0.5724834,1.0,0.99670696,0.44193548,0.43256995,0.0,0.7947123,0.64631045,0.004390791,1.1512489,0.1984733,0.73874867,0.11732605,0.70229006,0.7431395,0.12898505,0.0025445223,1.0,0.078667946,0.8956741,0.8133919,0.066397265,0.43511447,0.004390791,0.75911146,0.64631045,0.004390791,0.7284788,49
./dataset-for-classification/vajrasana/24e2c61542d47dea2bc837fcc7eb7f70c5d7803a3a93feb275d60261b5bb3888.png,0.36086184,0.030330881,1.3255947,0.3339318,0.0,2.0396724,0.29084384,0.001838237,4.669911,0.05924596,0.027573526,0.49178675,0.05924596,0.027573526,1.6845614,0.14542188,0.23713236,0.22746903,0.0,0.24816172,0.3480834,0.31777376,0.5689338,0.2382054,0.13105924,0.6139705,0.8630684,0.7360861,0.8042279,0.15425158,0.7809695,0.82628673,0.27073175,0.077199265,0.7545955,0.05860926,0.055655286,0.7876838,0.10932546,0.9784561,0.95680153,0.08510112,0.99999994,0.9595587,0.1620578,0.56193894,0.7564338,0.041597985,0.9802514,1.0,0.019927517,72
./dataset-for-classification/bhujangasana/fa61a7ba34f9ef2823d954492b356156ff1522407beea4dd5bdd7c566c87e7e9.png,0.8013467,0.03416148,1.2944162,0.8249157,0.0062111765,1.1378187,0.7020202,0.0,4.0447197,0.8400673,0.04347825,0.43067366,0.5353535,0.11956522,0.88729644,0.8619527,0.40372676,0.498974,0.33670026,0.39440995,0.2599583,0.80808073,0.8586956,0.5668297,0.14646459,0.8959627,0.26378796,1.0,0.89906824,0.25579515,0.44276088,0.9456521,0.60431486,0.5084174,0.89906824,0.034352366,0.0,0.6614907,0.028850092,0.48484832,1.0,0.034260936,0.17676765,0.91925466,0.1851211,0.8265992,0.8385092,0.3555655,0.43265992,0.9425466,0.14492251,14
./dataset-for-classification/bakasana/0d5e2e8ad40fe05dd0f47a476907d7c415dfadf078fc8cc60f6996ad25b7d078.png,0.96462286,0.6603476,1.1768035,1.0,0.62085307,1.0279791,0.9846698,0.6018958,1.762347,0.91745293,0.48973146,1.0487186,0.9198115,0.48973146,1.3664274,0.72169816,0.3507109,0.092708156,0.67806613,0.44707742,0.26792422,0.31721702,0.61769354,0.6552526,0.31721702,0.62085307,1.0440801,0.3655661,0.9368088,0.30174595,0.3596699,1.0,0.21693832,0.3632076,0.0,0.09810196,0.05306603,0.0,0.079605564,0.48231134,0.43917856,0.104535654,0.4716982,0.42969987,0.3332608,0.07665098,0.40600315,0.16785948,0.0,0.4881517,0.31182107,11
./dataset-for-classification/urdhva-dhanurasana/3f42314dd324493baa7b5d40302aeb692397fb0696c39e0929ce91ac394ac275.png,0.0,0.0,0.23111221,0.0,0.0,0.28152668,0.0,0.0,0.07905312,0.0,0.0,0.49519995,0.0,0.0,0.44702455,0.3695122,0.21987318,0.070461705,0.81951225,0.18393235,0.19793206,0.8158536,0.46300218,0.20458718,0.82926834,0.46934468,0.1490913,0.9499999,0.62790704,0.071959995,1.0,1.0000001,0.12711312,0.7378048,0.18604653,0.06832635,0.83048785,0.19027486,0.058298256,0.90853655,0.72938704,0.14464796,0.90853655,0.71881616,0.25827834,0.93902445,0.6321354,0.13017592,0.99146354,0.934461,0.05758608,61
./dataset-for-classification/supta-virasana/3099a9fb24b5ec226557cffcf43523f8d27c96a0b71db1f1200972a97b5c58ed.png,0.6913947,0.0,0.6706204,0.7181009,0.11640212,0.345382,0.7111771,0.005291015,0.95835304,0.7121662,0.49735454,0.7923274,0.7121662,0.51322746,0.9317166,0.61028683,0.6296296,0.06859143,0.5974283,0.20634922,0.07168287,0.8269042,0.8253968,0.2322871,0.63204753,0.83068764,0.18686149,1.0,0.4021164,0.24517205,1.0,1.0,0.16229676,0.2670623,0.4708995,0.031919595,0.26409498,0.1322751,0.04785241,0.0019782335,0.66666675,0.123938285,0.0,0.60317457,0.101097345,0.24035609,0.8624339,0.10713518,0.23541048,0.9100528,0.11425873,56
./dataset-for-classification/bhujapidasana/5732ffd3dd9e390e71fc015e48baf9e3529ac33d2a0c71cc72916ac3d1e3a98d.png,0.1948052,0.1564417,0.8893563,0.21103895,0.08282207,1.2769763,0.13961041,0.12730058,2.780752,0.3652598,0.0,2.2019746,0.1672078,0.13343559,0.10726166,0.61688316,0.041411057,0.16156985,0.32305196,0.2622699,0.1167308,0.82142854,0.60122705,1.2761493,0.41396108,0.6303681,0.6792792,0.18668833,0.4601227,0.27693126,0.0,0.36042947,0.08511644,0.9821429,0.4233129,0.1220977,1.0,0.43558282,0.09022537,0.6688312,0.17638035,0.21212499,0.29870132,0.25766867,0.21107945,0.92857146,1.0,0.26122934,0.43831173,0.94785273,0.42433563,15
./dataset-for-classification/bitilasana/34f5744684bc185d49ec1319def0236279f1cc917ecf053115dc83957d0edb79.png,0.12604165,0.40909094,0.2475841,0.112499975,0.3311689,0.13258615,0.0,0.4399351,0.12376337,0.08854165,0.23863633,0.19116692,0.07812499,0.15909089,0.12427758,0.16666663,0.024350643,0.27420452,0.1625,0.0,0.13468128,0.18749997,0.5795455,1.7239982,0.18645829,0.5827923,1.1197926,0.13541663,1.0,0.66933066,0.13645831,0.99513,0.38977462,0.70312494,0.17694809,0.178997,0.61562496,0.20292209,0.18325761,0.65937495,0.9318182,0.25204873,0.6427083,0.80194813,0.111342676,1.0,0.7759741,0.36072415,0.9510416,0.7759741,0.26858836,16
./dataset-for-classification/ardha-matsyendrasana/b31fba7c6425dc86612ecec809875156d51895f633d0015b09284556f0357426.png,0.18276379,0.04846528,1.9862742,0.22436848,0.0,3.290405,0.18573552,0.004846528,1.9865117,0.35958397,0.016155094,1.4982057,0.35958397,0.012924075,0.23210426,0.4858841,0.26171243,0.4256159,0.16493315,0.3117932,0.40697208,0.77414566,0.6090469,0.6869755,0.05349184,0.6672053,0.99466914,1.0,0.8432957,0.499381,0.0,0.9531503,0.6248431,0.46508172,0.7786753,0.19698745,0.29717684,0.79483044,0.24687724,0.7295691,0.9612279,0.057234865,0.24665678,0.92245567,0.290825,0.9569094,1.0000001,0.20206185,0.34026748,0.9983846,0.14345755,6
./dataset-for-classification/camatkarasana/1e8e666d32fcf985c55e9fa7b58239e448ad00d16b93f6763cfd3def0a93481e.png,0.25510207,0.5313059,0.32675493,0.2690167,0.5670841,0.2819809,0.2588126,0.5509839,0.23041423,0.33024117,0.4865832,0.15458824,0.3320965,0.47763866,0.37375757,0.4100186,0.1019678,0.09088001,0.40538034,0.2003578,0.21343093,0.16975883,0.33810374,0.6720875,0.16883117,0.33810374,0.8163737,0.008348778,0.5313059,0.6015123,0.0,0.5366727,0.5498669,0.64378476,0.09660107,0.21803194,0.48144713,0.0,0.06844669,0.87476814,0.45617175,0.5078452,0.8719851,0.47227195,0.16915259,0.99907243,0.9856888,0.3509742,1.0000001,1.0,0.31006256,17
./dataset-for-classification/utthita-hasta-padangusthasana/4022b446e3933469a4a223aa54716aa72305744d4ad54aaad5c7da7496274401.png,0.13432838,0.027491406,1.0101795,0.16417912,0.0,2.6801744,0.14262025,0.00085909665,1.4840442,0.28026536,0.016323023,1.3325086,0.28192374,0.017182127,0.41300228,0.42288563,0.14175259,0.6308575,0.117744625,0.16237114,0.9783236,0.6882256,0.10738832,0.5173171,0.0,0.28178698,0.84345466,0.8922056,0.054123715,0.9517599,0.07131012,0.36168388,1.6863704,0.41956887,0.43298972,0.51049566,0.2238806,0.44845366,0.8855533,0.34328362,0.74828184,0.13744658,0.32669985,0.7465636,0.7805438,1.0000001,0.14003436,0.5075876,0.42288563,1.0,0.6869826,69
./dataset-for-classification/vajrasana/0cae9e4284da0f84d59528684569157ae4c8c5616c9c7cc109feff61fa8b61ce.png,0.44805196,0.03693694,2.3022385,0.41558447,0.0,1.4560503,0.37229434,0.0,3.1731875,0.084415585,0.02882883,0.4786951,0.0865801,0.02882883,0.75241643,0.1731602,0.24954955,0.24131432,0.0,0.2756757,0.41546822,0.3225108,0.5801802,0.15208477,0.14502168,0.62072074,0.92409855,0.6406926,0.7162162,0.57888705,0.6450217,0.78828835,0.474635,0.24458882,0.78288287,0.07120329,0.08008656,0.8090091,0.1326324,0.74458873,1.0,0.018707026,1.0000001,0.95045054,0.053820617,0.030303061,0.95945954,0.065456524,0.025974035,0.97747755,0.07620397,72
./dataset-for-classification/utkatasana/d0e4f8dc1acca91468e5a0fb333adea497c52b7b0040b04908985d8f1a5de8db.png,0.9798658,0.21661243,3.9372933,0.9597318,0.19543976,1.5744575,0.93959737,0.19706842,2.9492278,0.73154426,0.19381112,0.21425903,0.7248328,0.19706842,0.62323976,0.7181213,0.29967433,0.3606077,0.50335574,0.28338763,0.43810955,0.8523495,0.14495116,0.16271366,0.7516782,0.17752445,0.41632283,1.0000002,0.0,0.38765648,1.0000002,0.001628682,0.8807199,0.107382536,0.57817596,0.12082536,0.0,0.57980466,0.23578061,0.6577184,0.76547235,0.16624725,0.63758445,0.7671011,0.81421596,0.40939593,0.9837135,0.25167575,0.38926196,1.0,0.5457436,65
./dataset-for-classification/bhujapidasana/a2a3d9382830d0afe076bcb3d125887f2bf9e726e849ca233e144688a72f932b.png,0.54173243,0.071261674,1.6593301,0.6094489,0.0093458,1.5263793,0.472441,0.014018685,3.0256908,0.70866156,0.0,0.58247983,0.35118112,0.015186906,1.4005692,0.8220475,0.17523363,0.21494965,0.23307091,0.17289719,0.39730823,0.93543315,0.51985973,0.13815485,0.018897653,0.5584111,0.1294006,0.97795284,0.8820094,0.24017851,0.0,0.87616813,0.5024771,0.7480315,0.71144855,0.030292528,0.54173243,1.0,0.029841,1.0000001,0.44742984,0.11591837,0.022047237,0.49766356,0.11628425,0.45511815,0.75350463,0.16870488,0.35275593,0.76869154,0.1727205,15
./dataset-for-classification/bakasana/f64bbec9eea7254879287e3b817d2eecc02719fc910bdf4ccca353a58f1275d1.png,0.52626264,0.99999994,0.1509349,0.55757576,0.9184,0.20645022,0.4757576,0.9184,0.22024123,0.37979797,0.7472,0.39026222,0.6474747,0.71519995,0.17517528,0.26464647,0.9952,0.049523037,0.6525253,0.0,0.14438365,0.0,0.68799996,0.15628444,1.0000001,0.69439995,0.13418972,0.1030303,0.7888,0.5625767,0.8868687,0.792,0.14650525,0.6333333,0.07200002,0.07692455,0.35959598,0.07680001,0.049223475,0.12020203,0.7519999,0.1967978,0.6808081,0.32960004,0.087098256,0.88787884,0.80319995,0.22220348,0.10808083,0.7871999,0.23379996,11
./dataset-for-classification/baddha-konasana/48b5bffffd7f6c1a33ccb8f6cb06efe8bc66175d1184e2d6438f95b343426b7a.png,0.520548,0.041467324,2.309394,0.5799086,0.0,2.6340322,0.46118724,0.0047846884,1.2670695,0.675799,0.03827752,1.1743977,0.39041096,0.049441785,1.153367,0.8378993,0.31897926,0.27780005,0.24885839,0.3317384,0.31580156,0.84246564,0.6267943,0.80133164,0.23287672,0.6347687,0.53144,0.7990867,0.8963317,0.5566818,0.2899543,0.8995215,0.65618896,0.73059356,0.88516754,0.16697446,0.3584475,0.8947368,0.15825027,0.9999999,0.90590113,0.13425091,0.0,0.8995215,0.10916181,0.6986301,0.99043065,0.06865439,0.196347,1.0,0.027670477,10
./dataset-for-classification/bhujangasana/d802c34eebb104a03a916d068e936c52caf14d9463d88918e4efb83c98b13202.png,0.0,0.045454547,0.8060743,0.041619793,0.0385675,1.2962166,0.038245223,0.0,0.4554665,0.06749156,0.14600554,1.4104763,0.07986502,0.14600554,1.1471059,0.04274465,0.3443527,0.38593617,0.06749156,0.3264463,0.1860759,0.04274465,0.6928375,0.5169127,0.05961755,0.7024794,0.18621092,0.121484816,0.9986226,0.38789722,0.121484816,1.0000001,0.37860665,0.21484815,0.77961427,0.123882756,0.17547806,0.78374654,0.036316626,0.61079866,0.9242425,0.07202769,0.5883015,0.89118457,0.09013525,1.0,0.9517908,0.12738785,0.9853767,0.95041335,0.16140011,14
./dataset-for-classification/virabhadrasana-ii/35760466a89ca8517ced0307503ee52c6f940aa123782509c9a247c5894fc7f5.png,0.38161206,0.027993768,1.0487851,0.41057932,0.0,11.055832,0.37783372,0.0015552044,2.0385787,0.47481108,0.018662512,2.8066819,0.372796,0.040435463,1.3290113,0.56675065,0.1866252,1.1853772,0.3539043,0.1881804,1.0173217,0.76826197,0.18507,2.494598,0.16876574,0.18507,2.4520285,0.9458438,0.18351479,0.96969295,0.0,0.16796269,0.61305004,0.5365239,0.58942455,0.7611494,0.40931994,0.5909798,1.0630685,0.7707808,0.81493,0.6113602,0.1511335,0.6671852,1.0666045,1.0,0.98600316,0.49596,0.15994962,1.0,0.47701174,76
./dataset-for-classification/eka-pada-rajakapotasana/4a17eebd8d4029013d28a9474dfb04643733adb4ec78bfe2429c1fc26363764b.png,0.29603395,0.13688213,1.7760866,0.335694,0.088719904,2.100471,0.24645887,0.096324444,1.6368693,0.41643053,0.09252216,0.42046356,0.19830029,0.12294045,0.48036855,0.49150136,0.34474018,0.3954534,0.12889516,0.38656527,0.1870537,0.7875353,0.49683142,0.20338851,0.99999994,1.0,0.33710995,0.7747875,0.20532319,0.9400276,0.43201128,0.0,0.31387672,0.44617555,0.86311793,0.1606607,0.20679887,0.8669201,0.25003597,0.99999994,1.0,0.12318719,0.0,0.90747774,0.38039595,0.7747875,0.20152092,0.19958314,0.2606232,0.99746513,0.059435874,25
./dataset-for-classification/salamba-bhujangasana/b34e0e63c1be7d151feeaa8e6123a150acae943bf3bf0de9dbef39bb652ec395.png,0.78354204,0.05283758,1.6722786,0.79248655,0.005870849,2.320956,0.72093034,0.0,2.6851652,0.79248655,0.0489237,0.21337248,0.5420395,0.035225064,1.2971108,0.7119857,0.4011742,0.5383089,0.37209308,0.3561644,0.2032761,0.6779964,0.8982388,0.9685795,0.2343471,0.93542063,0.5880942,1.0000001,0.9510764,0.46346694,0.5169946,1.0,0.4948407,0.26654744,0.72015655,0.07738434,0.0,0.8043052,0.058030996,0.24329162,0.6731898,0.08585992,0.51520574,1.0,0.18996169,0.2003578,0.6692759,0.055682447,0.5259392,1.0,0.06564372,47
./dataset-for-classification/parivrtta-trikonasana/3a3a6ced0ade2fd7e99388a17b38476d23339a3921acaa8831d39298ac2b0a26.png,0.055634804,0.04796163,1.166357,0.052781753,0.0,0.53807884,0.012838803,0.049160667,2.1668808,0.105563484,0.04796163,0.26707938,0.0,0.12709832,0.50925875,0.18687588,0.06954437,0.31262758,0.11269613,0.29136693,0.38246712,0.40798858,0.70023984,0.57912314,0.09129814,0.498801,0.5882835,0.29386592,0.83693045,0.61044,0.11269613,0.30455634,0.56384677,0.52353776,0.30215833,0.18430357,0.6904422,0.3585132,0.18908551,0.40798858,0.6930456,1.2167801,0.84308124,0.7505995,0.5355832,0.30385163,0.8393286,0.7948553,1.0,0.99999994,0.6485118,39
./dataset-for-classification/bakasana/c3702f7cb975d62e737c19944517fbba8f5d9e2f6b53bd0a8f1ef5f209714c78.png,0.027881056,0.47989953,1.6741433,0.003717482,0.42462313,1.4293082,0.0,0.4547739,2.5816128,0.046468407,0.30150753,2.2247553,0.046468407,0.30150753,0.9305512,0.20074353,0.17336679,0.33333647,0.17657998,0.15829146,0.25327787,0.31040892,0.6306534,1.7052803,0.040892214,0.25376892,0.11736006,0.3568773,1.0,0.7968475,0.3568773,0.994975,0.23411082,0.62081766,0.0,0.2252754,0.64126396,0.005025089,0.047145247,0.62081766,0.6005025,1.2679111,0.62081766,0.60552776,0.8800797,1.0,0.77638197,0.3661772,0.9776951,0.76130664,0.3774948,11
./dataset-for-classification/uttanasana/16b24f0b6983b84b3fa951ff9043c967af362bfc12be45ec0f1ac83a9d6dc947.png,0.95049506,0.63217306,0.31242296,1.0000001,0.62841016,0.08499114,0.97227734,0.60489184,0.12830713,0.95049506,0.64534336,0.46387628,0.95445555,0.6331138,0.46643698,0.059405953,0.017873928,0.050946917,0.0,0.022577599,0.07303045,0.1425743,0.66792095,0.3001352,0.15643568,0.6688617,0.46558547,0.31485152,0.96237063,0.45035326,0.31089115,0.96331143,0.42196956,0.015841603,0.021636873,0.07910512,0.12475251,0.008466601,0.04134077,0.099009916,0.0,0.109662876,0.4039604,0.5860771,0.08784118,0.48316836,1.0,0.07585929,0.33861387,0.56255877,0.16469586,67
./dataset-for-classification/uttana-shishosana/c2bd59e2f1b67fd76ab3c4c811b3d77ff94a00085c6714c5b63ef3d743d25214.png,1.0,0.0,0.08365135,0.4969697,0.9113208,0.15732224,0.5,0.90754735,0.12099033,0.47777778,0.8943397,0.046207286,0.5,0.8943397,0.11262888,0.0,0.99999994,0.024473315,0.6666666,0.5528302,0.15091443,0.34444445,0.909434,0.35613805,0.34040406,0.909434,0.4244329,0.9373737,0.22641511,0.19614537,0.9373737,0.24339624,0.18083596,0.63535357,0.47735855,0.045953993,0.75353533,0.55471706,0.042553097,0.3585859,0.74716985,0.03434396,0.34646466,0.74716985,0.102100864,0.1161616,0.8415096,0.2475496,0.43939394,0.83773595,0.061583936,66
./dataset-for-classification/pasasana/b768f379ed44fcebd00ce8e7787489a396168c6e4c92eb50181ef0e1b804cc6e.png,0.22452503,0.055345915,1.052262,0.18480137,0.0,2.6965697,0.10362697,0.060377352,1.8861074,0.22625214,0.0050314516,0.32446727,0.0,0.19119498,1.346166,0.5492228,0.1408805,0.24621405,0.060449064,0.44150946,0.31868103,1.0,0.73081756,0.12143633,0.09153715,0.75849044,0.59564716,0.63557863,0.98616344,0.10326049,0.5474957,0.88805026,0.0964424,0.9533678,0.71194965,0.050907847,0.6822108,0.82264143,0.036966767,0.2279793,0.59999996,0.20502561,0.18307427,0.58742136,0.1464499,0.6528497,0.99999994,0.15928477,0.63730574,0.98867923,0.25579888,41
./dataset-for-classification/makarasana/e4ae3bc52ad360236345904abd7683ca3e3f247263104201846be06092c38935.png,0.06920412,0.07168457,0.9607312,0.15916952,0.007168442,1.6421801,0.110726625,0.0,0.62156767,0.41176465,0.11469531,1.244893,0.41176465,0.11469531,0.544139,1.0,0.5089605,0.028046547,0.26297572,0.45519707,0.019993655,0.13840827,1.0,0.2084596,0.1418685,1.0,0.14938584,0.16262975,0.40501782,0.35577968,0.1557093,0.40143368,0.33372724,1.0,1.0,0.054556843,0.0,1.0,0.035549715,0.1418685,1.0,0.07409935,0.1349481,1.0,0.15497069,0.66089964,0.15053764,0.0860533,0.66089964,0.13978493,0.0749096,31
./dataset-for-classification/urdhva-mukha-svanasana/cbfd0cb52173e55cc18cc94736308fa77a63c89d2b08e7f8e9c1123fd9320796.png,0.9999999,0.02165088,0.8944768,0.9817771,0.0,0.9603281,0.95444214,0.0013531819,1.7923645,0.79726636,0.05412721,0.80011064,0.8086561,0.05412721,1.234307,0.66970384,0.2516915,0.31915924,0.8177675,0.26116374,0.55231076,0.6560365,0.5602164,0.120061465,0.78587687,0.6332882,0.94515765,0.62870157,0.81461424,0.28035435,0.7357627,0.9201623,0.6367238,0.5148064,0.7077131,0.076505974,0.39179957,0.75236803,0.07249968,0.96127546,0.5033829,0.22871748,0.0,0.88497967,0.11682155,0.62870157,0.7889039,0.06499735,0.92482936,1.0,0.14876977,62
./dataset-for-classification/vriksasana/8c8ee9c25837c304cb6bdfc1840f9e14cb5bf831a723002223bd27d38b4fcedb.png,0.37368423,0.17405856,0.30303612,0.08157895,0.16903764,0.44096655,0.37368423,0.16903764,0.19681232,0.08947369,0.18493721,1.0199023,0.35526317,0.18995813,1.6004342,0.0,0.26694557,0.6704123,0.42105263,0.25271964,0.716624,0.0052631497,0.117154814,0.6780155,0.45526314,0.11799163,0.8034094,0.17631575,0.0,0.7103216,0.3078947,0.0,0.75870526,0.11315789,0.5748954,0.31752107,0.4394737,0.5414226,0.4002632,0.24210522,0.7573222,0.543165,0.9999999,0.61087865,0.32225963,0.3078947,1.0,0.85522085,0.41052628,0.6585774,0.6428346,79
